"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"élué";"éluée";"éluées";"élués";0;0;102255
"émacié";"émaciée";"émaciées";"émaciés";0;0;102256
"émaillé";"émaillée";"émaillées";"émaillés";0;0;102257
"émancipé";"émancipée";"émancipées";"émancipés";0;0;102258
"émané";"émanée";"émanées";"émanés";0;0;102259
"émargé";"émargée";"émargées";"émargés";0;0;102260
"émasculé";"émasculée";"émasculées";"émasculés";0;0;102261
"embabouiné";"embabouinée";"embabouinées";"embabouinés";0;0;102262
"emballé";"emballée";"emballées";"emballés";0;0;102263
"emballotté";"emballottée";"emballottées";"emballottés";0;0;102264
"embarbouillé";"embarbouillée";"embarbouillées";"embarbouillés";0;0;102265
"embardé";"embardée";"embardées";"embardés";0;0;102266
"embarqué";"embarquée";"embarquées";"embarqués";0;0;102267
"embarrassé";"embarrassée";"embarrassées";"embarrassés";0;6;102268
"embarré";"embarrée";"embarrées";"embarrés";0;0;102269
"embastillé";"embastillée";"embastillées";"embastillés";0;0;102270
"embastionné";"embastionnée";"embastionnées";"embastionnés";0;0;102271
"embâté";"embâtée";"embâtées";"embâtés";0;0;102272
"embattu";"embattue";"embattues";"embattus";0;0;102273
"embauché";"embauchée";"embauchées";"embauchés";0;0;102275
"embaumé";"embaumée";"embaumées";"embaumés";0;0;102276
"embecqué";"embecquée";"embecquées";"embecqués";0;0;102277
"embéguiné";"embéguinée";"embéguinées";"embéguinés";0;0;102278
"embelli";"embellie";"embellies";"embellis";0;0;102279
"emberlificoté";"emberlificotée";"emberlificotées";"emberlificotés";0;0;102280
"embêté";"embêtée";"embêtées";"embêtés";0;0;102281
"embidonné";"embidonnée";"embidonnées";"embidonnés";0;0;102282
"embiellé";"embiellée";"embiellées";"embiellés";0;0;102283
"emblavé";"emblavée";"emblavées";"emblavés";0;0;102284
"embobeliné";"embobelinée";"embobelinées";"embobelinés";0;0;102285
"embobiné";"embobinée";"embobinées";"embobinés";0;0;102286
"embu";"embue";"embues";"embus";0;0;102287
"emboîté";"emboîtée";"emboîtées";"emboîtés";0;0;102288
"emboqué";"emboquée";"emboquées";"emboqués";0;0;102289
"embossé";"embossée";"embossées";"embossés";0;0;102290
"embottelé";"embottelée";"embottelées";"embottelés";0;0;102291
"emboucané";"emboucanée";"emboucanées";"emboucanés";0;0;102292
"embouché";"embouchée";"embouchées";"embouchés";0;0;102293
"emboué";"embouée";"embouées";"emboués";0;0;102294
"embouqué";"embouquée";"embouquées";"embouqués";0;0;102295
"embourbé";"embourbée";"embourbées";"embourbés";0;0;102296
"embourré";"embourrée";"embourrées";"embourrés";0;0;102298
"embouteillé";"embouteillée";"embouteillées";"embouteillés";0;0;102299
"embouté";"emboutée";"emboutées";"emboutés";0;0;102300
"embouti";"emboutie";"embouties";"emboutis";0;0;102301
"embranché";"embranchée";"embranchées";"embranchés";0;0;102302
"embraqué";"embraquée";"embraquées";"embraqués";0;0;102303
"embrasé";"embrasée";"embrasées";"embrasés";0;0;102304
"embrassé";"embrassée";"embrassées";"embrassés";0;0;102305
"embrayé";"embrayée";"embrayées";"embrayés";0;0;102306
"embrelé";"embrelée";"embrelées";"embrelés";0;0;102307
"embrevé";"embrevée";"embrevées";"embrevés";0;0;102308
"embrigadé";"embrigadée";"embrigadées";"embrigadés";0;0;102309
"embringué";"embringuée";"embringuées";"embringués";0;0;102310
"embroché";"embrochée";"embrochées";"embrochés";0;0;102311
"embronché";"embronchée";"embronchées";"embronchés";0;0;102312
"embrouillé";"embrouillée";"embrouillées";"embrouillés";0;2;102313
"embroussaillé";"embroussaillée";"embroussaillées";"embroussaillés";0;0;102314
"embrumé";"embrumée";"embrumées";"embrumés";0;0;102315
"embruni";"embrunie";"embrunies";"embrunis";0;0;102316
"embué";"embuée";"embuées";"embués";0;0;102317
"embusqué";"embusquée";"embusquées";"embusqués";0;0;102318
"éméché";"éméchée";"éméchées";"éméchés";0;1;102319
"émergé";"émergée";"émergées";"émergés";0;0;102320
"émerillonné";"émerillonnée";"émerillonnées";"émerillonnés";0;0;102321
"émerveillé";"émerveillée";"émerveillées";"émerveillés";0;0;102323
"émis";"émise";"émises";"émiss";0;0;102324
"émié";"émiée";"émiées";"émiés";0;0;102325
"émietié";"émietiée";"émietiées";"émietiés";0;0;102326
"émietté";"émiettée";"émiettées";"émiettés";0;0;102327
"émigré";"émigrée";"émigrées";"émigrés";0;5;102328
"émincé";"émincée";"émincées";"émincés";0;0;102329
"emmailloté";"emmaillotée";"emmaillotées";"emmaillotés";0;0;102331
"emmalicé";"emmalicée";"emmalicées";"emmalicés";0;0;102332
"emmanché";"emmanchée";"emmanchées";"emmanchés";0;0;102333
"emmargé";"emmargée";"emmargées";"emmargés";0;0;102334
"emmêlé";"emmêlée";"emmêlées";"emmêlés";0;0;102335
"emménagé";"emménagée";"emménagées";"emménagés";0;0;102336
"emmené";"emmenée";"emmenées";"emmenés";0;0;102337
"emmerdé";"emmerdée";"emmerdées";"emmerdés";0;0;102338
"emmétré";"emmétrée";"emmétrées";"emmétrés";0;0;102339
"emmeulé";"emmeulée";"emmeulées";"emmeulés";0;0;102340
"emmiellé";"emmiellée";"emmiellées";"emmiellés";0;0;102341
"emmitonné";"emmitonnée";"emmitonnées";"emmitonnés";0;0;102342
"emmitouflé";"emmitouflée";"emmitouflées";"emmitouflés";0;0;102343
"emmouflé";"emmouflée";"emmouflées";"emmouflés";0;0;102345
"emmouscaillé";"emmouscaillée";"emmouscaillées";"emmouscaillés";0;0;102346
"emmuré";"emmurée";"emmurées";"emmurés";0;0;102347
"émondé";"émondée";"émondées";"émondés";0;0;102348
"émorfilé";"émorfilée";"émorfilées";"émorfilés";0;0;102349
"émotionné";"émotionnée";"émotionnées";"émotionnés";0;0;102350
"émotté";"émottée";"émottées";"émottés";0;0;102351
"émouché";"émouchée";"émouchées";"émouchés";0;0;102352
"émoucheté";"émouchetée";"émouchetées";"émouchetés";0;0;102353
"émoulu";"émoulue";"émoulues";"émoulus";0;0;102354
"émoussé";"émoussée";"émoussées";"émoussés";0;0;102355
"émoustillé";"émoustillée";"émoustillées";"émoustillés";0;0;102356
"ému";"émue";"émues";"émus";0;0;102357
"empaillé";"empaillée";"empaillées";"empaillés";0;0;102358
"empalé";"empalée";"empalées";"empalés";0;0;102359
"empalmé";"empalmée";"empalmées";"empalmés";0;0;102360
"empanaché";"empanachée";"empanachées";"empanachés";0;0;102361
"empanné";"empannée";"empannées";"empannés";0;0;102362
"empapilloté";"empapillotée";"empapillotées";"empapillotés";0;0;102363
"empaqueté";"empaquetée";"empaquetées";"empaquetés";0;0;102364
"emparé";"emparée";"emparées";"emparés";0;0;102365
"emparqué";"emparquée";"emparquées";"emparqués";0;0;102366
"empâté";"empâtée";"empâtées";"empâtés";0;0;102367
"empatté";"empattée";"empattées";"empattés";0;0;102368
"empaumé";"empaumée";"empaumées";"empaumés";0;0;102369
"empêché";"empêchée";"empêchées";"empêchés";0;0;102370
"empeigné";"empeignée";"empeignées";"empeignés";0;0;102371
"empêné";"empênée";"empênées";"empênés";0;0;102372
"empenné";"empennée";"empennées";"empennés";0;0;102373
"emperché";"emperchée";"emperchées";"emperchés";0;0;102374
"emperlé";"emperlée";"emperlées";"emperlés";0;0;102375
"empesé";"empesée";"empesées";"empesés";0;1;102376
"empesté";"empestée";"empestées";"empestés";0;0;102377
"empêtré";"empêtrée";"empêtrées";"empêtrés";0;0;102378
"empiégé";"empiégée";"empiégées";"empiégés";0;0;102379
"empierré";"empierrée";"empierrées";"empierrés";0;0;102380
"empiété";"empiétée";"empiétées";"empiétés";0;0;102381
"empiffré";"empiffrée";"empiffrées";"empiffrés";0;0;102382
"empilé";"empilée";"empilées";"empilés";0;0;102383
"empiré";"empirée";"empirées";"empirés";0;0;102384
"emplafonné";"emplafonnée";"emplafonnées";"emplafonnés";0;0;102385
"emplâtré";"emplâtrée";"emplâtrées";"emplâtrés";0;0;102386
"empli";"emplie";"emplies";"emplis";0;0;102387
"employé";"employée";"employées";"employés";0;70;102388
"emplumé";"emplumée";"emplumées";"emplumés";0;1;102389
"empoché";"empochée";"empochées";"empochés";0;0;102390
"empoigné";"empoignée";"empoignées";"empoignés";0;0;102391
"empoissé";"empoissée";"empoissées";"empoissés";0;0;102393
"empoissonné";"empoissonnée";"empoissonnées";"empoissonnés";0;0;102394
"emporté";"emportée";"emportées";"emportés";0;0;102395
"empoté";"empotée";"empotées";"empotés";0;0;102396
"empourpré";"empourprée";"empourprées";"empourprés";0;0;102397
"empoussiéré";"empoussiérée";"empoussiérées";"empoussiérés";0;0;102398
"empreint";"empreinte";"empreintes";"empreints";0;0;102399
"empressé";"empressée";"empressées";"empressés";0;4;102400
"emprunté";"empruntée";"empruntées";"empruntés";0;7;102403
"empuanti";"empuantie";"empuanties";"empuantis";0;0;102404
"émulé";"émulée";"émulées";"émulés";0;0;102405
"émulsifié";"émulsifiée";"émulsifiées";"émulsifiés";0;0;102406
"émulsionné";"émulsionnée";"émulsionnées";"émulsionnés";0;0;102407
"enamouré";"enamourée";"enamourées";"enamourés";0;0;102408
"énamouré";"énamourée";"énamourées";"énamourés";0;0;102409
"enarbré";"enarbrée";"enarbrées";"enarbrés";0;0;102410
"encabané";"encabanée";"encabanées";"encabanés";0;0;102411
"encadré";"encadrée";"encadrées";"encadrés";0;0;102412
"encagé";"encagée";"encagées";"encagés";0;0;102413
"encagoulé";"encagoulée";"encagoulées";"encagoulés";0;0;102414
"encaissé";"encaissée";"encaissées";"encaissés";0;0;102415
"encanaillé";"encanaillée";"encanaillées";"encanaillés";0;0;102416
"encanté";"encantée";"encantées";"encantés";0;0;102417
"encapsulé";"encapsulée";"encapsulées";"encapsulés";0;0;102418
"encapuchonné";"encapuchonnée";"encapuchonnées";"encapuchonnés";0;0;102419
"encaqué";"encaquée";"encaquées";"encaqués";0;0;102420
"encarcané";"encarcanée";"encarcanées";"encarcanés";0;0;102421
"encarté";"encartée";"encartées";"encartés";0;0;102422
"encartonné";"encartonnée";"encartonnées";"encartonnés";0;0;102423
"encartouché";"encartouchée";"encartouchées";"encartouchés";0;0;102424
"encastelé";"encastelée";"encastelées";"encastelés";0;0;102426
"encasté";"encastée";"encastées";"encastés";0;0;102427
"encastré";"encastrée";"encastrées";"encastrés";0;0;102428
"encaustiqué";"encaustiquée";"encaustiquées";"encaustiqués";0;0;102429
"encavé";"encavée";"encavées";"encavés";0;0;102430
"enceint";"enceinte";"enceintes";"enceints";0;0;102431
"encellulé";"encellulée";"encellulées";"encellulés";0;0;102432
"encensé";"encensée";"encensées";"encensés";0;0;102433
"encerclé";"encerclée";"encerclées";"encerclés";0;0;102434
"enchaîné";"enchaînée";"enchaînées";"enchaînés";0;0;102435
"enchanté";"enchantée";"enchantées";"enchantés";0;15;102436
"enchaperonné";"enchaperonnée";"enchaperonnées";"enchaperonnés";0;0;102437
"encharné";"encharnée";"encharnées";"encharnés";0;0;102438
"enchâssé";"enchâssée";"enchâssées";"enchâssés";0;0;102439
"enchatonné";"enchatonnée";"enchatonnées";"enchatonnés";0;0;102440
"enchaussené";"enchaussenée";"enchaussenées";"enchaussenés";0;0;102441
"enchaussé";"enchaussée";"enchaussées";"enchaussés";0;0;102442
"enchaussumé";"enchaussumée";"enchaussumées";"enchaussumés";0;0;102443
"enchéri";"enchérie";"enchéries";"enchéris";0;0;102445
"enchevalé";"enchevalée";"enchevalées";"enchevalés";0;0;102446
"enchevauché";"enchevauchée";"enchevauchées";"enchevauchés";0;0;102447
"enchevêtré";"enchevêtrée";"enchevêtrées";"enchevêtrés";0;0;102448
"enchifrené";"enchifrenée";"enchifrenées";"enchifrenés";0;0;102449
"enciré";"encirée";"encirées";"encirés";0;0;102450
"enclavé";"enclavée";"enclavées";"enclavés";0;0;102451
"enclenché";"enclenchée";"enclenchées";"enclenchés";0;0;102452
"encliqueté";"encliquetée";"encliquetées";"encliquetés";0;0;102453
"encloîtré";"encloîtrée";"encloîtrées";"encloîtrés";0;0;102454
"enclos";"enclose";"encloses";"encloss";0;4;102455
"encloué";"enclouée";"enclouées";"encloués";0;0;102456
"encoché";"encochée";"encochées";"encochés";0;0;102457
"encocié";"encociée";"encociées";"encociés";0;0;102458
"encodé";"encodée";"encodées";"encodés";0;0;102459
"encoffré";"encoffrée";"encoffrées";"encoffrés";0;0;102460
"encollé";"encollée";"encollées";"encollés";0;0;102461
"encombré";"encombrée";"encombrées";"encombrés";0;12;102462
"encordé";"encordée";"encordées";"encordés";0;0;102463
"encorné";"encornée";"encornées";"encornés";0;0;102464
"encoublé";"encoublée";"encoublées";"encoublés";0;0;102465
"encouragé";"encouragée";"encouragées";"encouragés";0;0;102466
"encouru";"encourue";"encourues";"encourus";0;6;102467
"encrassé";"encrassée";"encrassées";"encrassés";0;0;102468
"encrêpé";"encrêpée";"encrêpées";"encrêpés";0;0;102469
"encré";"encrée";"encrées";"encrés";0;0;102470
"encroété";"encroétée";"encroétées";"encroétés";0;0;102472
"enculé";"enculée";"enculées";"enculés";0;0;102473
"encuvé";"encuvée";"encuvées";"encuvés";0;0;102474
"endaubé";"endaubée";"endaubées";"endaubés";0;0;102475
"endenté";"endentée";"endentées";"endentés";0;0;102476
"endetté";"endettée";"endettées";"endettés";0;0;102477
"endeuillé";"endeuillée";"endeuillées";"endeuillés";0;0;102478
"endiablé";"endiablée";"endiablées";"endiablés";0;2;102479
"endigué";"endiguée";"endiguées";"endigués";0;0;102480
"endimanché";"endimanchée";"endimanchées";"endimanchés";0;0;102481
"endisqué";"endisquée";"endisquées";"endisqués";0;0;102482
"endoctriné";"endoctrinée";"endoctrinées";"endoctrinés";0;0;102484
"endolori";"endolorie";"endolories";"endoloris";0;0;102485
"endommagé";"endommagée";"endommagées";"endommagés";0;0;102486
"endormi";"endormie";"endormies";"endormis";0;7;102487
"endossé";"endossée";"endossées";"endossés";0;0;102488
"enduit";"enduite";"enduites";"enduits";0;10;102489
"endurci";"endurcie";"endurcies";"endurcis";0;0;102490
"enduré";"endurée";"endurées";"endurés";0;0;102491
"énervé";"énervée";"énervées";"énervés";0;2;102492
"enfaîté";"enfaîtée";"enfaîtées";"enfaîtés";0;0;102493
"enfanté";"enfantée";"enfantées";"enfantés";0;0;102494
"enfargé";"enfargée";"enfargées";"enfargés";0;0;102495
"enfariné";"enfarinée";"enfarinées";"enfarinés";0;0;102496
"enfermé";"enfermée";"enfermées";"enfermés";0;0;102497
"enferré";"enferrée";"enferrées";"enferrés";0;0;102498
"enfiché";"enfichée";"enfichées";"enfichés";0;0;102499
"enfiellé";"enfiellée";"enfiellées";"enfiellés";0;0;102500
"enfiévré";"enfiévrée";"enfiévrées";"enfiévrés";0;0;102501
"enfilé";"enfilée";"enfilées";"enfilés";0;0;102502
"enfirouapé";"enfirouapée";"enfirouapées";"enfirouapés";0;0;102503
"enflammé";"enflammée";"enflammées";"enflammés";0;3;102504
"enfléché";"enfléchée";"enfléchées";"enfléchés";0;0;102505
"enflé";"enflée";"enflées";"enflés";0;1;102506
"enfleuré";"enfleurée";"enfleurées";"enfleurés";0;0;102507
"enfoncé";"enfoncée";"enfoncées";"enfoncés";0;14;102508
"enforci";"enforcie";"enforcies";"enforcis";0;0;102509
"enfoui";"enfouie";"enfouies";"enfouis";0;0;102510
"enfourché";"enfourchée";"enfourchées";"enfourchés";0;0;102511
"enfourné";"enfournée";"enfournées";"enfournés";0;0;102512
"enfreint";"enfreinte";"enfreintes";"enfreints";0;5;102513
"enfui";"enfuie";"enfuies";"enfuis";0;0;102514
"enfumé";"enfumée";"enfumées";"enfumés";0;0;102515
"enfutaillé";"enfutaillée";"enfutaillées";"enfutaillés";0;0;102516
"enfété";"enfétée";"enfétées";"enfétés";0;0;102517
"engagé";"engagée";"engagées";"engagés";0;30;102518
"engainé";"engainée";"engainées";"engainés";0;0;102519
"engallé";"engallée";"engallées";"engallés";0;0;102520
"engamé";"engamée";"engamées";"engamés";0;0;102521
"engargoussé";"engargoussée";"engargoussées";"engargoussés";0;0;102522
"engavé";"engavée";"engavées";"engavés";0;0;102523
"engendré";"engendrée";"engendrées";"engendrés";0;0;102525
"engerbé";"engerbée";"engerbées";"engerbés";0;0;102526
"englacé";"englacée";"englacées";"englacés";0;0;102527
"englobé";"englobée";"englobées";"englobés";0;0;102528
"englouti";"engloutie";"englouties";"engloutis";0;0;102529
"englué";"engluée";"engluées";"englués";0;0;102530
"engobé";"engobée";"engobées";"engobés";0;0;102531
"engommé";"engommée";"engommées";"engommés";0;0;102532
"engoncé";"engoncée";"engoncées";"engoncés";0;0;102533
"engorgé";"engorgée";"engorgées";"engorgés";0;0;102534
